# tau(fm)  epsilon_p(ideal) epsilon_p(shear) epsilon_p(full)  ecc_2  ecc_3  R_Pi  gamma  T[GeV]
    3.18000000e+00  1.12900519e-01  3.56287178e-02  3.56287178e-02  4.88563183e-01  1.42968544e-01  0.00000000e+00  1.07303924e+00  1.57060199e-01
    3.20000000e+00  1.13770576e-01  3.64082927e-02  3.64082927e-02  4.86737016e-01  1.42019590e-01  0.00000000e+00  1.07382896e+00  1.56795200e-01
    3.22000000e+00  1.14636045e-01  3.71907559e-02  3.71907559e-02  4.84909438e-01  1.41067863e-01  0.00000000e+00  1.07461955e+00  1.56531142e-01
    3.24000000e+00  1.15496858e-01  3.79760896e-02  3.79760896e-02  4.83080949e-01  1.40114971e-01  0.00000000e+00  1.07541091e+00  1.56268031e-01
    3.26000000e+00  1.16352977e-01  3.87642024e-02  3.87642024e-02  4.81248424e-01  1.39158070e-01  0.00000000e+00  1.07620375e+00  1.56005828e-01
    3.28000000e+00  1.17204383e-01  3.95550338e-02  3.95550338e-02  4.79411176e-01  1.38199269e-01  0.00000000e+00  1.07699824e+00  1.55744501e-01
    3.30000000e+00  1.18051045e-01  4.03485722e-02  4.03485722e-02  4.77570879e-01  1.37239642e-01  0.00000000e+00  1.07779397e+00  1.55484051e-01
    3.32000000e+00  1.18892939e-01  4.11447434e-02  4.11447434e-02  4.75729128e-01  1.36278361e-01  0.00000000e+00  1.07859070e+00  1.55224507e-01
    3.34000000e+00  1.19730052e-01  4.19434015e-02  4.19434015e-02  4.73885020e-01  1.35316451e-01  0.00000000e+00  1.07938855e+00  1.54965840e-01
    3.36000000e+00  1.20562392e-01  4.27444018e-02  4.27444018e-02  4.72038069e-01  1.34353617e-01  0.00000000e+00  1.08018777e+00  1.54708005e-01
    3.38000000e+00  1.21389959e-01  4.35475760e-02  4.35475760e-02  4.70188673e-01  1.33391407e-01  0.00000000e+00  1.08098836e+00  1.54451031e-01
    3.40000000e+00  1.22212751e-01  4.43528511e-02  4.43528511e-02  4.68337027e-01  1.32430140e-01  0.00000000e+00  1.08179006e+00  1.54194935e-01
    3.42000000e+00  1.23030771e-01  4.51601969e-02  4.51601969e-02  4.66484024e-01  1.31470636e-01  0.00000000e+00  1.08259260e+00  1.53939696e-01
    3.44000000e+00  1.23844020e-01  4.59696093e-02  4.59696093e-02  4.64629603e-01  1.30509829e-01  0.00000000e+00  1.08339591e+00  1.53685315e-01
    3.46000000e+00  1.24652484e-01  4.67809801e-02  4.67809801e-02  4.62772144e-01  1.29546856e-01  0.00000000e+00  1.08420078e+00  1.53431750e-01
    3.48000000e+00  1.25456150e-01  4.75942216e-02  4.75942216e-02  4.60914381e-01  1.28583572e-01  0.00000000e+00  1.08500662e+00  1.53179041e-01
    3.50000000e+00  1.26255036e-01  4.84092368e-02  4.84092368e-02  4.59053939e-01  1.27621298e-01  0.00000000e+00  1.08581376e+00  1.52927153e-01
